Unnamed: 0,title,text,subject,date,class
458," Fed Up With Congress, Trump Just Put A Big Nail In Obamacare’s Coffin",donald trump and the republican congress may be failing miserably at their attempts to repeal and not replace the affordable care act obamacare but that doesn t mean trump isn t going to chip away at it eventually dwindling it down to something that can be drowned in a bathtubtrump took a big swing at obamacare on thursday trying to keep the program secret from people who might be eligible to sign up the white house is slashing the affordable care act s advertising budget a whopping 90 percent they re also cutting the budget for inperson enrollment 41 percent so even if people do somehow get the message that they are eligible good luck signing up altogether that s a 72 percent cut in programs designed to boost enrollment which is the only way the exchanges will surviveadministration officials cited diminishing returns from outreach activities in a phone call with reporters they that most americans already know about the affordable care act they plan to make the deepest cuts to the enrollment workers who have signed up few health law enrolleessource voxif americans do know about the affordable care act they have a funny way of showing it a recent survey found that a third of americans didn t know that the affordable care act and obamacare were one and the same most concerning given thursday s cuts is that those between the ages of 18 and 29 were among those least likely to know the difference that s bad the affordable care act needs younger and healthy participants or it will smother under its own weight the surest way to kill the exchanges is to keep them a secret says timothy jost a consumer advocate at the national association of insurance commissioners sick people will find them but getting younger and healthier people enrolled is the problem that is exactly trump s point he might not be able to kill the act through direct measures but he can make it go broke he already us he would3 republicans and 48 democrats let the american people down as i from the beginning let obamacare implode then deal donald j trump july 28 2017this proves beyond a shadow of a doubt that trump doesn t give a crap about any of the american people but that s no surprise he is probably not even thinking about the millions of people he might be sentencing to death only that he has another opportunity to stick it to the black guy president obama alex wong,News,"August 31, 2017",0
459, Another Trump Official Decides It’s A REALLY Good Time To Resign,william c bradford a trump administration appointee who heads the energy department s office of indian energy resigned thursday but claims that he was hacked after some of his controversial posts on social media were revealed saying i was hacked is 2017 s way of saying i am a dumbass and he really is the latter or perhaps he was drunkers when he allegedly made the commentsbradford who in 2015 resigned as a professor at west point after penning an academic paper that argued the us military should target islamic holy sites as part of the war on terror has just tendered his resignation with the trump administration this afternoon and is no longer with the department of energy doe spokesperson shaylyn hynes to cnnbombing islamic holy sites may have been a plus with donald trump but this week evidence was revealed that bradford made inflammatory comments through an account on the online commenting service disqus we supposed commenting on disqus crossed the linebut he is playing the victim because of coursein response to the story bradford cnn s kfile that he couldn t comment on an ongoing federal investigation into multiple cyber attacks and internet crimes committed against me over the past several years to include email intrusions hacking and impostors in social media bradford s alleged disqus account questioned obama s birth certificate and called the former president s mother a fourthrate pn actress and email protectedre that sounds reminiscent of his boss s rhetoric about former president barack obama maybe trump hacked his accountdemocratic sen ron wyden sent letters to the fbi and the doe on wednesday to request more information about bradford s claim that he was hacked who knowsit all follows a pattern of bradford s allegedlyin june following his appointment to the department of energy the washington post provocative comments bradford made on including calling obama a kenyan and saying that the world war iiera internment of japaneseamericans was necessary bradford apologized for the comments at the time in a statement to the post calling them inexcusable again though we think he sounds suspiciously like donald trump the original birther but it s a really good time to leave the derailing trump train david beckerstringer,News,"August 31, 2017",0
460, Trump’s Second Favorite Sheriff Just Very Suddenly Resigned,milwaukee county sheriff david clarke seems like he came right out of donald trump central casting he s racist he s so hard on alleged criminals that he even let some die in his jail cells he is so committed to the idea of an old west sheriff that he even wears a stetson hat oh and the icing on the cake is that clarke is africanamerican and to add a touch of bipartisanship to trump clarke is a democrat in all but words deeds and voteshe s a strong supporter of donald trump and he was allegedly under consideration for a cabinet position like trump clarke is an authoritarian while he s all for the militarization of law enforcement his weapon of choice is oldfashioned intimidation and harassment like he allegedly did toward an airline passenger who dared shake his head at the sheriffnot surprisingly trump loves him even though the whole job thing never panned out earlier in the week trump potentially violated ethics rules tweeting a recommendation of clarke s booka great book a great guy highly recommended donald j trump august 27 2017just four days later clarke suddenly resigned his post with no noticethe milwaukee county clerk tells cbs 58 they received a resignation for milwaukee county sheriff david clarke thursday afternoon at 317 pm the resignation is effective immediatelysheriff clarke tweeted thursday afternoon saying he was in nashville to 1130 wisn radio clarke is taking a nongovernment positioncbs58a lot of people are speculating that he s headed to the trump administration despite already being turned down the orange oneheaded for dc josh canaday august 31 2017he probably has a job in the trump administration smh warrior lovers august 31 2017probably our next secretary of state thatch august 31 2017he finally getting that position he hoped for from 45 or did he just play himself out of a real job ybm august 31 2017there are also rumors he s planning on running for a higher officeit s also highly likely that clarke resigned because he s a sadist four people including a baby died in his jail cells within a one year period one of the victims was mentally ill and he was deprived of water for a week he died of dehydrationdespite being africanamerican he seems to despise black peopleclarke who grew up in a white neighborhood and attended a mostly white private high school has african americans sell drugs because they re uneducated they re lazy and they re morally bankrupt he calls black lives matter black lies matter and compared them to the kkk he once claimed that police brutality ended in the 1960s clarke made an appearance in july at the republican national convention in cleveland where rnc delegates gave him a standing ovation as he proclaimed blue lives matter and celebrated the acquittal of a baltimore officer charged in the death of freddie graysource huffington postgiven his history i d say there s a better than even chance he s resigning in front of a looming scandal spencer platt,News,"August 31, 2017",0
461," Kellyanne Conway Immediately Regrets Defending Trump, Humiliates Herself On Live Television (VIDEO)",white house adviser kellyanne conway should have learned now that whenever she tries to defend donald trump she always ends up making a fool of herself insteadat this point in trump s still budding presidency it s become almost impossible to defend him his approval rating is historically low and continues to plummet as he continues to fck up time and time againrecently conway was made to regret her job as trump s mouthpiece when she tried to argue that trump was more approved of than the media in an interview conway tried to beef up trump s approval rating dissing the media and it went terribly wrong conway why don t you throw up the mainstream numbers as well somebody can call me and let me know when the president s approval rating gets as low as the media s approval rating and the congress s and the party s conway must be just as ignorant as trump because it s already been widely that far more voters 52 percent to be exact prefer and trust the mainstream media over trump only 37 percent would trust trump over the mediaonce again conway and her alternative facts have made america look like a joke it s not just a stretch to say that trump is more popular than the media it s a flat out lie because he can t even come close trump and his administration are so dishonest that if the media wasn t doing its job the american people would be left in the dark thanks to the trump administration fewer americans than ever have trust and faith in their government and have turned to the free press for answersconway s defense of trump only further proves that america is being led an administration with no dignity whatsoever you can conway embarrass herself below screenshot,News,"August 31, 2017",0
462, The Guy Donald Trump Called ‘My African-American’ Thinks Trump Is Horrible For Black People,in between defending white supremacists and pardoning a white supremacist donald trump makes half hearted attempts at convincing the nation that he s not racist in reality he s only convincing his followers most of whom presumably have black friends and don t see race like his followers trump has a difficult time making a convincing case that he s not racist even when he s trying he famously tried during the presidential campaign when at one rally he pointed to a man calling him my africanamerican of course claiming ownership over another human being is always a really really bad idea but it s especially bad if you re trying to come across as woke even trump s standardswhat s worse though is that the man who trump called my africanamerican wasn t even a trump supporter and nothing has changed except for the fact that greg cheadle is now more convinced than ever that trump is horrible for black peopletrump called cheadle out skin color at a rally in june of last year look at my africanamerican over here look at him donald trump says while addressing man at calif rally nbc nightly news june 3 2016it didn t bother cheadle thoughcheadle later downplayed the exchange to npr saying during an interview i was not offended it because he had been speaking positively about black people prior to that statement people around me were laughing at the fact that he noticed me and everybody was happy it was a jovial thing he claimed however that he wasn t a trump supporter and only went there to see what he was really like i am not a trump supporter i went to go hear donald trump because i have an open mind he addedsource newsweekof course the internet was skeptical that cheadle wasn t really a trump supporter and it was right cheadle is a republican and he ended up voting for trump but mostly because he didn t like hillaryit appears now that cheadle is regretting that vote i would like for him just to show an interest in black people cheadle why can t he go to a black city why can t he trumpet black business why can t he have more black people in his administration he contended trump s call for law and order is really code language for we re going to arrest more black people to put that in some perspective he didn t think obama did enough for black people eitherstill cheadle hasn t completely turned on 45 he says his support is on life support after trump s charlotte comments i m not sure what it might take for him to finally pull the plug joe readle,News,"August 31, 2017",0
463, W.H. Admits Trump Lied: Never ‘Witnessed Horror And Devastation’ Caused By Harvey ‘First Hand’,donald trump claimed on wednesday morning that he had witnessed the horror and devastation caused hurricane harvey first hand during his visit to texas earlier this weekafter witnessing first hand the horror devastation caused hurricane harveymy heart goes out even more so to the great people of texas donald j trump august 30 2017but just like everything out that comes out of trump s mouth this turned out to be just another one of his lies when white house press secretary sarah huckabee sanders was questioned about trump s remark she admitted that he was full of sht he met with a number of local officials who are eating sleeping breathing the harvey disaster sanders he talked extensively with the governor who certainly is right in the midst of every bit of this as well as the mayors from several of the local towns that were hit hardest and detailed briefing information throughout the day yesterday talking to a lot of the people on the ground that certain is a firsthand account in truth trump never went anywhere near the hardest hit areas and never even met with a single victim of the hurricane he visited corpus christi and gave a press conference with texas gov greg abbott where he climbed on top of a fire truck to brag about the crowd size because that s what he doesthe reality is that the closest trump got to witnessing first hand the horror and devastation caused hurricane harvey was looking at a radar mapafter witnessing first hand the horror devastation caused hurricane harvey my heart goes out even more so to the great people of texasa post shared president donald j trump on aug 30 2017 at 941am pdtraise your hand if you re surprised nobody hmm didn t think so chip somodevilla,News,"August 31, 2017",0
464, Dan Rather: Mueller’s Russia Investigation Has Trump ‘Seized With Fear’,legendary journalist dan rather says that robert mueller s ongoing russia investigation has donald trump seized with fear speaking to msnbc on wednesday rather explained that the investigation into trump s possible collusion with russia has trump scared out of his mind donald trump is afraid he s trying to exude power and strength he s afraid of something that mueller and the prosecutors are going to find out a political hurricane is out there at sea for him we ll call it hurricane vladimir if you will the whole russian thing it s still pretty far out at sea but each day this hurricane this political hurricane is building in intensity mueller s investigation has been steadily picking up steam it was on wednesday that new york attorney general eric schneiderman is now working with mueller to take an even deeper look at trump s former campaign manager paul manafortformer national security adviser michael flynn has also found himself under a microscope and has even tried to cut deals for immunity to flip on trump so far neither mueller nor congress who is conducting their own simultaneous investigation has taken him up on the offer this is presumably because they don t need to let flynn off the hook in exchange for his testimony to nail trump s hide to the wallpublicly trump still claims that the investigation is nothing more than a witch hunt however those close to him say that behind closed doors trump has become increasingly distraught over the intensifying investigation into his shady russian tiestrump should be afraid very afraid in fact being terrified of what mueller may find is probably the smartest thing he has done so far sooner or later the truth is going to come out just like it always does and when that finally happens trump is going to be beyond screwed it s only a matter of timeyou can rather s interview below,News,"August 31, 2017",0
465," Enough About Texas, Let’s Talk Taxes: Trump’s Priorities Shift To Breaks For The Rich",after a brief and almost meaningless visit to texas during which donald trump didn t meet with a single victim of hurricane harvey the president s cavalcade moved on to missouri where he returned to what he really cares about more money for wealthy peoplehe s first of course his tweets from wednesday morning prove unequivocally that the only victim he cares about is himself he sent out a placating message about horror and devastation which he didn t ask even one harvey refugee about just 25 minutes after a tweet about north korea and only 15 minutes before he went back into martyr mode after reading the false reporting and even ferocious anger in some dying magazines it makes me wonder why all i want to do is maga donald j trump august 30 2017with that much obsession on his own wellbeing why wouldn t the next logical step be another campaignstyle stop to try and convince people to support his awful tax plan did i say campaignstyle what i mean is this was not a white house event this was straightup partisan if donald trump operated under the rule of law the rnc would have to reimburse taxpayers for his missouri speech in which he explicitly called for the ouster of a democratic senator claire mccaskill speaking to a crowd in springfield trump we must lower our taxes and your senator claire mccaskill she must do this for you and if she doesn t you have to vote her out of officethat s campaigning not laying out policy but he doesn t have much policy yet to reveal the gop has yet to agree on much of what will go into their tax reform package trump himself would like to see the business tax rate lowered to 15 a number so low that it would cripple the government without slashing spending on the poor but even most republicans oppose so low a rate and his plans for tax relief for the middle class and repatriating offshore profits are so far still out in the ether somewherethe bottom line is now that he s got that awful trip to texas out of the way trump is on the warpath and his only focus is now on winning he even warned the members of his party not to disappoint him on taxes the way they did on trumpcarei am fully committed to working with congress to get this job done and i don t want to be disappointed congress do you understand meoh we understand donnie you were embarrassed mitch mcconnell and humiliated john mccain so now you want a mcvictory to soothe your fiery case of butthurt americans see through your tax reforms though the rich get richer and the poor get poorer it s the republican way michael b thomas,News,"August 30, 2017",0
466, Trump ‘Really Likes’ The Idea Of A Violent Uprising When He’s Impeached,to trump ally alex jones when donald trump is impeached all bets are off he won t tell his supporters to accept the decision of the american people he won t urge calm in fact he quite enjoys the idea of a violent uprising in his namerecently tmz approached trump ally roger stone in an airport and asked about impeachment this is not 1974 stone people will not stand for the impeachment of president trump any politician who votes for it would be endangering their own life there will be violence on both sides stone clarified that a civil war will happen if the donald is impeached i was the president really liked roger stone s clip on tmz when they confronted him in an la airport saying we re going to impeach trump jones during an interview with recently pardoned criminal joe arpaio after the former maricopa county sheriff that people who want to take me down better out trump has never exactly shied away from violence in fact when people oppose him at his rallies he quite literally tells his methaddled fascist followers to attack them he has even offered to pay legal fees for supporters who brutally beat black men at his eventsunfortunately for trump s supporters a violent uprising will not go so well for them while they view the left as antigun many of us are wellarmed and unlike them properly trained to defend ourselves we just don t worship our weapons like they do the interview below gerry ralph freso,News,"August 30, 2017",0
467, Trump Confidante Confirms: The Donald Doesn’t Want To Be President Anymore,donald trump is a horrible president everyone knew in the run up to the election that he was in no way qualified for this job now that he is in the oval office these facts are magnified on an hourly basis a thousandfold however there seems to be one unlikely person who at least secretly shares these opinions in part donald trump himselfa source close to trump says that he is miserable for one thing he is angry that members of his cabinet such as secretary of state rex tillerson are refusing to walk in lockstep on some of trump s more controversial public statements the comments after the violent white supremacist rally in charlottesville that left a woman dead is a particular source of trump s ire further what really seems to get him is that there will no firings of top level cabinet officials because no qualified person would take those jobs now the source says of how trump is feeling on his cabinet secretaries public thrashings i think that cuts him to the quick the same source says of the laughable idea of trump being able to replace tillerson or any other high level member of the cabinet i couldn t name you a guy who would take the job or get confirmed also the last of the altright trump s fellow travelers in bigotry are pretty much gone from the white house thanks to trump s new chief of staff general john kelly it seems that the disciplined adult in the room has zero intention of replacing literal nazis like trump s ousted chief strategist stephen k bannon and key adviser sebastion gorka the source says of these developments general kelly has come in and done a looksee on what everyone s been working on for the first six or seven months heresome people were ready and some people were not as for trump himself well he s flippin miserable the source says of the poor old donald s feelings as of late he feels like this is not what he signed up for and his accomplishments are being underplayed he just looks around and says when is this going to get better the source goes on to say that trump s emotional state is the worst it s ever been well what did he expect sure when you re president you re the most powerful person on earth but it s also the hardest job in the world it s hard even when the occupant is actually qualified trump is not he has that attention span of a gnat on crystal meth does not books can t even use basic modern technology such as email has dangerous authoritarian instincts no impulse control and no respect for the rule of law further he is bigoted petulant vindictive and petty he s also an admitted serial sexual assaulter and adulterer in short trump is everything we don t want in a president from his character to his knowledge lack thereof to his ignorance and bigotryit seems that the donald thought he d be able to rule over the nation like some kind of mad king it s obvious that he got a very rude awakening oh if only we lived in an alternate universe where he could have seen what this would be like and had decided against running for president chip somodevilla,News,"August 30, 2017",0
468," Trump Just Threw A Colossal Hissy Fit On Twitter, Now He Looks More Incompetent Than Ever (TWEETS)",donald trump has the maturity of a toddler and he certainly put it on full display early wednesday morningcompletely ruining the tone he was trying to set after traveling to texas with first lady melania to visit the devastation the area was left in after hurricane harvey trump decided to go back to his childish antics and reignite his ongoing feud with the media attacking dying magazines trump after reading the false reporting and even ferocious anger in some dying magazines it makes me wonder why all i want to do is maga of course let s for a second just ignore the fact that trump loves painting himself as a victim or the fact that several mainstream media networks are actually soaring and doing better than ever thanks to their antitrump reporting and coverage it was the last line of trump s ridiculous whiny tweet where he stated all i want to do is maga that gained the most attention and the reactions were pretty damn hilarious here are just some of the best responses apparently users had a field day as they often do whenever trump displays how undeserving he is to be the leader of the free world trump never fails to humiliate america with his blatantly unprofessional behavior and his account alone is a major source of anxiety and embarrassment for americans throughout the country as long as trump has access to social media he could humiliate or endanger the country at any moment and unfortunately this behavior has become so common that we just expect this insanity from trump on a daily basis nowtrump has done nothing to maga and shows no real genuine interest in improving the country beyond his own personal gain and that of his rich privileged friends alex wong,News,"August 30, 2017",0
469, Hypocrite Ivanka Gets SKEWERED For Approving Dad’s Move To Kill Obama Pay Equality Rules,ivanka trump just proved that she doesn t support pay equality and the internet damned her to hell for her hypocrisyduring his presidency president obama issued a set of rules designed to help end pay discrimination on the basis of gender and racethe rules would have required employers to give pay data to the equal employment opportunity commission such data would have been used as evidence of pay discrimination which could then be used to shape policies to end such practicesbut donald trump killed those rules this week and excused his action claiming that they violate the paperwork reduction act in short trump used a bullshit excuse to hurt women and minorities and gave employers the power to discriminate at willone would think that ivanka trump would be pissed about this considering that she frequently claims to be a champion for equal pay but noin fact daddy s little girl actually backed her dad s decision ultimately while i believe the intention was good and agree that pay transparency is important the proposed policy would not yield the intended results ivanka we look forward to continuing to work with eeoc omb congress and all relevant stakeholders on robust policies aimed at eliminating the gender wage gap killing evidencegathering rules actually kills the very transparency trump claims is important once again ivanka trump proves that when it comes right down to it she is a hypocrite and is complicitivanka s betrayal of women and minorities drew a sharp rebuke from users you re a sell out so much for your bs about fighting for pay gender and racial equality daddy s girl through and through jenboudreau august 30 2017 way to influence on pay equality complicit unqualified resign angry dem august 30 2017 siding wracist sexist father on scrapping pay equality measures shameful grifter no end to their deceit brian august 30 2017why wth i thought you were leading the change for pay equality for women do you have no sway with your father catenigma august 30 2017to ivanka trump at the risk of making her feel even less comfy in dc lady overturning wage transparency rules won t fix the pay gap cate gormley august 30 2017hypocrite liar backs dad s plan 2 scrap rules preventing pay discrim n for the resistance piccom6eby6aaofj proudly liberal august 30 2017so much for your promises in your father helping women thanks zach filzer august 30 2017let them eat cake ivanka backs trump administration s plan to scrap obama rules preventing pay discrimination herbert august 30 2017if she really cared about achieving pay equality ivanka trump would have supported these rules instead she demonstrated that she is nothing more than a collaborator in her dad s sexist and racist administration sean gallup,News,"August 30, 2017",0
470, Georgia Republican Threatens To ‘Disappear’ Democrat Over Monuments To Slavery,a furious georgia republican issued a horrifying threat to a democrat over her push to remove confederate statues in an ominous social media post state rep jason spencer warned that if former state rep ladawn jones doesn t abandon her fight against monuments to slavery she might go missing in a contentious back and forth on spencer jones that people in south georgia are people of action not drama and then added that people who don t understand that will go missing in the okefenokee too many necks they are red around here he wrote don t say i didn t warn you about em jones a black woman who represented an atlantabased district from 2012 to 2016 did not back down from spencer s threat of physical violence enjoy but know winter is coming jones wrote back you know it too otherwise you wouldn t have found a need to even make this post or those hollow threats of not coming to south ga spencer now swears that he really wasn t threatening jones of course no to the contrary he was just trying to keep her safe giving a warning to her of how people can behave about this issue insert eye roll here she is from atlanta and the rest of georgia sees this issue very differently spencer just trying to keep her safe if she decided to come down and raise hell about the memorial in the back yards of folks who will see this as an unwelcome aggression from the left jones later in an interview that she and spencer had developed a friendship during their time representing the people of georgia and that she wasn t worried about his online threat if it were anybody other than jason spencer then i would be alarmed but we had a unique relationship in the georgia legislature jones if that had come from anybody else i d take it as a serious threat but she did say that she was very concerned his appalling reaction to her efforts to remove the statues of people who fought against the us in their quest to continue the practice of owning people based on skin color because if that s representative of what people in south georgia think then yikes you can the tense exchange in its entirety here screenshot,News,"August 29, 2017",0
471," A Judge Just Gave Sarah Palin Some Very, Very Bad News",remember how sarah palin sued the new york times for mistakenly saying that a concrete link had been established between her post that crosshairs over former arizona congresswoman gabrielle giffords district and jared loughner s decision to open fire on her well that didn t work out so well don t retreat reload palin famously posted on along with an depicting gun sights over various states whose legislators she was targeting shortly after loughner shot giffords in the head and pumped bullets into numerous others killing six and wounding thirteen othersno concrete link between the two has been established though it is reasonable to assume palin s encouragement played a role in the shootingspeaking of shooting district judge jed rakoff shot down palin s frivolous lawsuit against the times on tuesday nowhere is political journalism so free so robust or perhaps so rowdy as in the united states judge rakoff wrote in his 26page decision but if political journalism is to achieve its constitutionally endorsed role of challenging the powerful legal redress a public figure must be limited to those cases where the public figure has a plausible factual basis for complaining that the mistake was made maliciously what we have here is an editorial written and rewritten rapidly in order to voice an opinion on an immediate event of importance in which are included a few factual inaccuracies somewhat pertaining to mrs palin that are very rapidly corrected rakoff wrote negligence this may be but defamation of a public figure it plainly is not judge rakoff s opinion is an important reminder of the country s deep commitment to a free press and the important role that journalism plays in our democracy a spokeswoman for the times we regret the errors we made in the editorial but we were pleased to see that the court acknowledged the importance of the prompt correction we made once we learned of the mistakes this is of course bad news for palin and her ally donald trump who wants to open up libel laws to make it easier to people like palin to file frivolous lawsuits against journalistic institutions for every little mistake even if a correction has been madelately the right has been practically masturbating over the idea of bullying anyone who reports something they don t like with expensive lawsuits as an attempt to keep criticism to a minimumthis is bad news for anyone who has recently filed a frivolous lawsuit against journalists including altright a term employed nazis as a form of rebranding journalist cassandra fairbanks who sued a fusion reporter for correctly reporting that she had made a hand gesture that had been adopted the white power movement during a visit to the white housefortunately judge rakoff refused to allow palin s farcical lawsuit to get off the ground hopefully this sends a message to the right that bullying journalists with lawsuits will not go well for them screengrab,News,"August 29, 2017",0
472, That Time Mike Pence Begged Congress Not To Fund Hurricane Katrina Relief (VIDEO),hurricane harvey devastated texas on the 12th anniversary of katrina and now hurricane harvey is advancing to louisiana katrina was one of the five deadliest storms in united states history killing nearly 2000 people as flood walls failed and the levee broke a whopping 80 percent of new orleans was under water as people fought to get on their rooftops to survive katrina was the deadliest hurricane to hit the us since 1928 and it took days before bodies were discovered mostly the elderly and disabledin 2005 mike pence then a republican congressman from indiana who considers himself to be a devout christian addressed the issue of funding for the devastated state mr speaker katrina breaks my heart when i consider it s tragic aftermath the ancient parable comes to mind and the rains descended and the flood came and the winds blew and beat against the house and it fell with a great crash for most american families when a tree falls on your house you tend to the wounded you rebuild and then you figure out how you re gonna pay for it pence later today congress will continue the work of funding the relief and recovery from hurricane katrina he continued and well we should speeding more than 50 billion dollars to fema other agencies but as we tend to the wounded as we begin to rebuild let us also do what every other american family would do in like circumstances and expects this congress to do let s figure out how we re gonna pay for it congress must ensure that a catastrophe of this nature does not become a catastrophe of debt for our children grandchildren he added unfortunately katrina breaks my heart but we must not let katrina break the bank for our children grandchildren mike pence2005 impeachtrump piccomsxmt8ngea7 scott dworkin august 29 2017at the time pence was leading an effort house republicans to offset any postkatrina aid with offsetting budget cuts in other programs which includes highway projects and the new medicare prescription drug benefitmike you can stop calling yourself prolife now thankyouverymuch aaron p bernsteinstringer,News,"August 29, 2017",0
473," Sicko In Texas Wants To Make A Buck Off Harvey Disaster, And It Might Land Her In Hot Water",late monday night cnn s don lemon had a phone guest who called in to the show from the apartment she was trapped in with her cousin and a onemonthold baby ices bragg in a pronounced southern drawl described the scene around her rising water fires visible from the window nearby and perhaps most disturbing of all an upstairs neighbor taking advantage of the situationlemon asked the woman to repeat what she had him previously about the neighborlemon you us last hour that one of your neighbors was trying to go upstairs to another apartment and what happenedbragg um the lady had her that if she had three hundred dollars to come in to her apartment she would let herlemon wow unbelievablebragg yes sir it isthe exchange was heartstopping we saw pricegouging on gas after hurricanes katrina and sandy but watching big companies take advantage of desperate consumers is almost nothing new in this country to hear an account of a neighbor with the advantage of higher ground threatening to let people die unless they pony up is nothing short of shockingan economy based on unbridled capitalism like we see in america almost guarantees that there will be pricegouging in some areas during times of heightened demand for whatever someone s selling but at the very least there are laws prohibiting the practice during a state of emergency that s little comfort to the poor but it does mean that this upstairs neighbor could no pun intended pay a pricethis is not the first report of pricegouging in the state houston is currently deluged with trillions of gallons of water when those waters recede the complaints that have been pouring in to the texas attorney general s office will likely result in serious trouble for those they hold to account the cnn clip here,News,"August 29, 2017",0
474, Ted Cruz Awkwardly Explains Why Texas Should Have Federal Relief Money But Not Victims Of Hurricane Sandy,us sen ted cruz was against federal aid for natural disasters until he was for it the texas senator voted against federal funding for victims of hurricane sandy the deadliest and most destructive hurricane in the atlantic in 2012 but now he wants funds after hurricane harvey barreled down on his state at least 14 people have died after harvey hit texas more than 3000 people have been rescued as responders work around the clock in devastating conditionsduring a press conference on monday cruz that trump has pledged whatever the state needs for watersoaked texas but just after that presser cruz was in the awkward position of having to defend his position to msnbc s katy tur on the 2012 hurricane sandy relief package calling it filled with unrelated pork there is time for political sniping later cruz without one bit of irony or acknowledgement of his hypocrisy it s not really political sniping senator tur shot back these are people who needed money and who needed funding right after that storm i covered those people many of them just like those in houston lost absolutely everything they owned cruz tur that hurricane relief is a vital central role of the federal government and should continue to be for a long time the problem with that particular bill is it became a 50 billion bill that was filled with unrelated pork cruz twothirds of that bill had nothing to do with sandy he continued and what i then and still believe now is that it s not right for politicians to exploit a disaster and people who are hurting to pay for their own political wish list disaster relief needs to be focused on the victims of disaster relief and i supported that for sandy disaster relief there and i would support that anywhere there s a major disaster without getting distracted political unnecessary pork spending he addedthe washington post begs to differ with cruzthe congressional research service issued a comprehensive report on the provisions and it s clear that virtually all of it was related to the damage caused sandy there may have been some pork in an earlier senate version but many of those items were removed before final passage there were also some items that appear to have been misunderstoodregardless ted cruz voted against it but now he wants all that delicious disaster relief money for his state and texas should get that money asap the victims of sandy should have too,News,"August 29, 2017",0
475, ICE May Soon Be Able To Destroy Records Of Immigrant Detainee Sexual Abuse And Death,immigration and customs enforcement better known the acronym ice have approached the national archives and record administration nara seeking an approval for their timetable in which they can destroy records in relation to their detention operationsnara is an independent agency of the united states government whose main responsibility is preserving and documenting government and historical records as well as increasing public access to documents of which the national archives are comprised on this particular occasion however ice isn t asking nara for advice about matters of recordkeeping efficiency but rather for approval to erase a long documented history of human rights and constitutional abuseif trump and his crew have their way the sheer amount of immigrants in detention is going to increase exponentially while the conditions of the locations where detainees are housed will get worse so it is important that these records are kept available but what exactly is the paper trail that ice is trying to cover upmany organizations and advocates have been decrying and trying to draw attention to the issue of abuse of basic human rights in the detention system for years and it turns out they have more than just a strong case ice has requested permission from nara to routinely destroy official records from 11 different categories mainly consisting of those that offer proof of the mistreatment endured detainees such as records related to sexual assaults solitary confinement and most importantly the deaths of people in ice custody the other records ice are campaigning to dispose of on a relatively frequent basis are regular detention monitoring reports logs about detainees in ice facilities and communications from the public reporting detention abuseswhat is even more disturbing is it looks like nara is going to approve ice s request and their reasons for doing so are simply horrendous through the eyes of nara records relating to cases of sexual assault and even death of detainees do not document significant actions of federal officials despite the fact that there have been 10 deaths in immigration detention in the past 10 months when it comes to cases of sexual assault nara claims the information is highly sensitive and does not warrant retention if ice gets their way which is more than likely their plan is to be able to destroy sexual assault and death records after 20 years and reports about solitary confinement after only three years removing their criminal paper trail completely from the public eye over time anthony devlin,News,"August 29, 2017",0
476, The Exact Same Texas Lawmakers That Voted Against Hurricane Relief Are Now Begging For Help,when hurricane sandy hit affecting states all the way from north carolina to new england and particularly devastating new york and new jersey in 2012 texas lawmakers overwhelmingly voted against recovery assistance in fact john culberson whose 7th congressional district includes parts of houston was the only texas republican in congress in favor of the 507 billion relief effortone of the loudest opponents of sandy aid was ted cruz who was merely weeks away from becoming a texas senator cruz s main concerns involved additional spending which included funding for disaster preparedness and relief in other parts of the country as a means of gaining support for the hurricane sandy relief effort hurricane sandy inflicted devastating damage on the east coast and congress appropriately responded with hurricane relief cruz in a statement at the time in an effort to justify his stance unfortunately cynical politicians in washington could not resist loading up this relief bill with billions in new spending utterly unrelated to sandy now cruz who campaigned for president of the united states eventually losing the republican primary in indiana to donald trump in march of last year has teamed up with fellow texas senator john cornyn to contact president trump begging him to sign a major disaster declaration at the request of texas governor greg abbott allowing the state to access key federal resources as soon as possible given the potential catastrophic impact that the hurricane may have on texas communities cruz and cornyn wrote in their plea to trump we strongly support this request and urge you to provide any and all emergency protective measures available a major disaster declaration the irony of cruz s appeal to the president hasn t been lost on residents on the east coast msnbc even quizzed cruz yesterday on the hypocritical nature of his request but in typical fashion cruz just avoided the question there s time for political sniping later he i think our focus needs to be on this crisis and this disaster despite cruz abandoning them in their time of need five years ago several new york and new jersey lawmakers have decided to take the high road and support cruz during hisdespite my tx colleagues refusal to support aid in southjersey time of need i will support emergency disaster for those impacted frank lobiondo august 28 2017disasters emergencies are just that disasters emergencies must stand together as americans not be hypocritical based on geography frank lobiondo august 28 2017ted cruz texas cohorts voted vs nynj aid after sandy but ill vote 4 harvey aid ny wont abandon texas 1 bad turn doesnt deserve another rep pete king august 27 2017as lifelong nyer w ny values i will vote for emergency harvey for ted cruzs constituents above all true americans must stand together rep pete king august 27 2017others were also quick to mention that maybe cruz should also pursue the funding for disaster preparation that he was so opposed to when sandy hittexans should hope cruz helps do what he criticized the sandy aid package for doing get for future texas storm prep he wont of course chris hooks august 28 2017featured michael reynolds pool,News,"August 29, 2017",0
