Unnamed: 0,title,text,subject,date,class
377,Senate approves major tax cuts in victory for Trump,the us senate narrowly approved a tax overhaul on saturday moving republicans and president donald trump a big step closer to their goal of slashing taxes for businesses and the rich while offering everyday americans a mixed bag of changes in what would be the largest change to us tax laws since the 1980s republicans want to add 14 trillion over 10 years to the 20 trillion national debt to finance changes that they say would further boost an already growing economy trump speaking to reporters as he left the white house for new york hours after the predawn vote praised the senate for passing tremendous tax reform and people are going to be very very happy once the senate and house of representatives reconcile their respective versions of the legislation he the resulting bill could cut the corporate tax rate from 35 percent to 20 percent it could be 22 percent when it comes out it could also be 20 percent us stock markets have rallied for months on hopes that washington would provide significant tax cuts for corporations celebrating their senate victory republican leaders predicted the tax cuts would encourage us companies to invest more and boost economic growth we have an opportunity now to make america more competitive to keep jobs from being shipped offshore and to provide substantial relief to the middle class mitch mcconnell the republican leader in the senate the senate approved their bill in a 5149 vote with democrats complaining that lastminute amendments to win over skeptical republicans were poorly drafted and vulnerable to being gamed later the republicans have managed to take a bad bill and make it worse senate democratic leader chuck schumer under the cover of darkness and with the aid of haste a flurry of lastminute changes will stuff even more money into the pockets of the wealthy and the biggest corporations no democrats voted for the bill but they were unable to block it because republicans hold a 5248 senate majority talks will begin likely next week between the senate and the house which already has approved its own version of the legislation to reconcile their respective bills trump who predicted that the negotiations would produce something beautiful wants that to happen before the end of the year this would allow him and his republicans to score their first major legislative achievement of 2017 after having controlled the white house the senate and the house since he took office in january republicans failed in their efforts to repeal the obamacare healthcare law over the summer and trumps presidency has been hit white house infighting and a federal investigation into possible collusion last year between his election campaign team and russian officials the tax overhaul is seen trump and republicans as crucial to their prospects at midterm elections in november 2018 when they will have to defend their majorities in congress in a legislative battle that moved so fast a final draft of the bill was unavailable to the public until just hours before the vote democrats slammed the proposed tax cuts as a giveaway to businesses and the rich financed with billions of dollars in taxpayer debt the framework for both the senate and house bills was developed in secret over a few months a halfdozen republican congressional leaders and trump advisers with little input from the partys rankandfile and none from democrats six republican senators who wanted and got lastminute amendments and whose votes had been in doubt on friday they would back the bill and did so senator bob corker one of few remaining republican fiscal hawks who pledged early on to oppose any bill that expanded the federal deficit was the lone republican dissenter i am not able to cast aside my fiscal concerns and vote for legislation that could deepen the debt burden on future generations corker who is not running for reelection numerous lastminute changes were made to the bill on friday and in the early morning hours of saturday one was to make state and local property tax deductible up to 10000 mirroring the house bill the senate previously had proposed entirely ending state and local tax deductibility the tax reform measure that passed the senate is negative overall for state and local government finances lower federal tax rates for businesses and individuals could result in a modest boost to hiring and consumption positively affecting state and local revenues nick samuels vice president at moodys investors service in a statement however the change to the state and local tax salt deduction would reduce disposable income for many taxpayers likely outweighing the positive effect of lower federal rates on consumption in many communities and states in another change the alternative minimum tax amt both for individuals and corporations would not be repealed in full instead the individual amt would be adjusted and the corporate amt would be maintained as is lobbyists another change would put a fiveyear limit on letting businesses immediately write off the full value of new capital investments that would phase out over four years starting in year six rather than be permanent as initially proposed under the bill the corporate tax rate would be permanently slashed to 20 percent from 35 percent while future foreign profits of usbased firms would be largely exempt both changes pursued corporate lobbyists for years on the individual side the top tax rate paid the highestincome earners would be cut slightly the tax policy center a nonpartisan think tank analyzed an earlier but broadly similar version of the bill passed the senate tax committee on nov 16 and found it would reduce taxes for all income groups in 2019 and 2025 with the largest average tax cuts going to the highestincome americans two republican senators announced their support for the bill on friday after winning more tax relief for noncorporate passthrough businesses these include partnerships and other companies not organized as public corporations ranging from momandpop concerns to large financial and real estate groups the bill now features a 23 percent tax deduction for such business owners up from the original 174 percent the senate bill would gut a section of obamacare repealing a fee paid some americans who do not buy health insurance a step critics would undermine the obamacare system and raise insurance premiums for the sick and the old senator susan collins a moderate republican she obtained commitments from republican leaders that steps would be taken later in separate legislation to minimize the impact of the repeal of the individual mandate fee,politicsNews,"December 1, 2017 ",1
378,U.S. Representative Levin says he will not run for reelection,us representative sander levin of michigan on saturday he would not run for reelection next year stepping down after more than three decades in congress the 86yearold democrat is a member of the house of representatives powerful ways and means committee which deals with tax and economic policies as well as spending on programs such as social security and unemployment house democratic leader nancy pelosi praised levin in a statement acknowledging his decision to step down since his days as a student activist congressman levin has been a fearless and dedicated voice for justice and progress pelosi,politicsNews,"December 2, 2017 ",1
379,Trump says Flynn's actions during presidential transition were 'lawful',us president donald trump on saturday the actions of his former national security adviser michael flynn after the 2016 election were lawful flynn on friday pleaded guilty to lying to the fbi and agreed to cooperate with special counsel robert muellers investigation into possible collusion between russia and trumps 2016 presidential election campaign i had to fire general flynn because he lied to the vice president and the fbi he has pled guilty to those lies it is a shame because his actions during the transition were lawful there was nothing to hide trump in a tweet,politicsNews,"December 2, 2017 ",1
380,How McConnell kept Republicans in line to win Senate tax bill,when republicans tried to repeal and replace obamacare over the summer they acted like a bunch of free range chickens republican senator john kennedy everybody was upset tired mad people drawing lines in the dirt not this time republican leader mitch mcconnell and the rest of his partys senate leadership brought party members into line this week and finally won passage of a sweeping tax overhaul early on saturday late armtwisting and dealsweeteners for wavering lawmakers allowed them to push through legislation that aims to slash corporate taxes and cut personal taxes democrats complained it was a bad deal for middleclass and poor americans and would irresponsibly raise the national debt 14 trillion over the next decade but they were outnumbered and republicans discipline in short supply for much of this year saw the bill through the debate revealed how the republican party is undergoing a transformation under president donald trump republicans who fight above all for a balanced budget no longer wield the power they once had i feel somewhat like a dinosaur deficit hawk bob corker admitted on friday afternoon hours later he was the only republican to vote against the bill fear also played a role the risk of a backlash from wealthy donors and conservative supporters if the party failed to deliver on another campaign promise ahead of midterm elections next year helped party leaders get the legislation approved in a 5149 vote i think after failing twice on healthcare folks went back home and talked to the real people of america kennedy and they were look we sent you up there to fix our problems fix them or well find somebody who will mcconnell needed 50 of the 52 republicans in the senate to back the tax bill knowing vice president mike pence was on hand to provide the tiebreaking vote if needed mcconnell could only count on 43 votes on wednesday night nine other republican members were wobbly and he had no support from senate democrats mcconnell and his allies went to work offering a wide range of late concessions to holdouts to get a political victory after months of frustration the bill still needs to be reconciled with a different version approved the house of representatives but the senate bill is expected to remain largely intact led corker and jeff flake a small group of fiscal conservatives were at first upset that the senate bill was going to increase fiscal deficits and the national debt early efforts to get their support went slowly its been pretty hard to make them happy so far were going to keep working on it as we always have and well get to the finish line senator orrin hatch on thursday night flake came around when he was able to win two concessions first he got a commitment from senate leadership and the trump administration to put a time limit on allowing companies to write off the full value of new capital investments second pence assured flake the administration would work with him on fair and permanent protections for illegal immigrants who came to the united states as children two other fiscal conservatives james lankford and jerry moran also came on board although corker refused to yield the others votes were enough to ensure victory senator ron johnson demanded and won amendments to further ease the tax burden on passthrough businesses i was just kind of biding my time and then senator portman came over and what can we do johnson of a thursday night vote even moderate senator susan collins who helped scuttle obamacare repeal efforts earlier this year agreed to vote in favor of the tax bill representing voters with a high state tax burden in maine collins was against her partys plan to end the deduction of state and local property taxes under an amendment she pushed taxpayers would be allowed to deduct up to 10000 a year collins also she was assured republican leaders that they would take steps soon to mitigate damage caused the repeal of a fee linked to the obamacare individual mandate which requires some americans to buy health insurance mcconnell also got lucky in that trump didnt make his job any harder unlike his conduct in the obamacare debate trump largely stayed on message proclaiming the tax bill would help the middle class and businesses although incorrect he also claimed it would be the biggest tax cut ever trump met with republican senators on capitol hill for lunch this week a gathering described as thoughtful and positive nobody called anybody names or talked about anybodys native american heritage or anything kennedy referring to trumps habit of picking fights with perceived enemies democrats were furious saying republicans were throwing money at the rich and that the bill was handled too fast if the economy grows or shrinks if it creates jobs or loses them who knows certainly no one here no one could know because it hasnt even been let alone thoughtfully considered senate democratic leader chuck shumer,politicsNews,"December 2, 2017 ",1
381,Factbox: Key Republicans in U.S. Senate tax bill fight,six more us senators signed on to support a sweeping republican tax bill on friday leaving only one known republican opponent bob corker and virtually assuring the measure would pass despite democratic opposition a vote was expected later friday here are the republican senators who have been pivotal to the bills fate corker a deficit hawk from tennessee on friday he could not vote for the senate legislation because of fiscal concerns in a statement he he believed the tax overhaul could deepen the debt burden on future generations corker had stalled momentum on the tax bill on thursday demanding republicans look for more ways to keep the bill from causing the us deficit to balloon he friday he felt it would have been fairly easy to alter the measure in a way that would have been more fiscally sound but unfortunately it is clear that the republican caucus is in a different place however corker he had president donald trump in a phone call friday that he would take a close look at the final version of the bill expected to be produced a housesenate conference before deciding how to vote on it the joint committee on taxation estimated on thursday that the republican bill would expand the national debt 1 trillion over 10 years far short of assertions republicans that the tax cuts would pay for themselves the moderate senator from maine announced friday she will support the tax bill after securing several improvements in the text and getting assurances that other legislation would be advanced to help lower health insurance premiums collins dislikes a clause in the bill repealing a fee imposed on people who do not comply with obamacares individual mandate to obtain health insurance she she worried that repealing this fee would drive up insurance premium costs canceling out gains from tax cuts that many constituents might get from the bill she senate majority leader mitch mcconnell had pledged to help mitigate the effect of the repeal supporting passage of two other healthcare bills before the end of the year one would help insurers cover expensive patients the other would continue obamacare subsidy payments for lowincome people for two years collins also got three amendments included in the tax bill including one to keep the state and local property tax deduction of up to 10000 from federal income tax this would mirror legislation already passed the house of representatives the montana republican signed on to support the bill friday after having voiced concerns about its treatment of main street businesses he he had won more tax relief for noncorporate passthrough businesses which include partnerships sole proprietorships and other noncorporate enterprises the senator from wisconsin endorsed the bill after demanding more for passthroughs the bill now features a 23 percent tax deduction for such business owners up from the original 174 percent statements from daines and johnson the arizona conservative announced in a statement on friday he would vote for the bill he he had succeeded in eliminating an 85 billion expensing budget gimmick and received a firm commitment from senate leaders and the trump administration to work on permanent protections for immigrants who were brought to the united states illegally as children oklahomas lankford came aboard on friday after having questioned whether tax revenues from economic growth would compensate for an expected increase in the national debt he announced on friday he was voting for the bill moran had earlier been wary of its impact on the debt the arizona maverick and former presidential candidate announced on thursday that he would back the tax bill the senator from alaska will vote for the tax bill she wrote on on wednesday evening,politicsNews,"December 1, 2017 ",1
382,Factbox: Republican side-deals build support for Senate tax bill,us senate republicans were considering a raft of lastminute changes to their sweeping tax bill on friday as they edged toward a final vote that could move congress to yearend enactment of tax cuts for businesses and individuals deals include a higher tax deduction for owners of passthrough businesses and a phaseout of full expensing for business capital investments to pay for these changes republicans say they will no longer repeal the alternative minimum taxes for corporations and individuals and will raise tax rates on the repatriation of corporate profits held overseas senate republicans have yet to unveil a final bill for adoption but here is an unofficial list of anticipated changes to lawmakers and lobbyists passthroughs senators ron johnson and steve daines announced their support for the tax bill after securing agreement on a bigger tax break for the owners of passthrough enterprises including small businesses scorporations partnerships and soleproprietorships an original 174 percent deduction would rise to 23 percent full expensing senator jeff flake who was a holdout over deficit concerns agreed to vote yes after republican leaders agreed to change a provision allowing the full expensing of business capital investments to sunset after five years flake worried that congress would be unable to eliminate the benefit cold turkey allowing it to bleed red ink for years to come but the arizona republican says the change would instead phase out full expensing over three years beginning in year six retirement savings senator susan collins she persuaded republican leaders to retain catchup contributions to retirement accounts for church charity school and public employees medical expenses collins also she was able to include language to reduce the threshold for deducting unreimbursed medical expenses for two years to 75 percent of household income from 10 percent state and local property taxes collins has proposed an amendment that would retain a federal deduction for up to 10000 in state and local property taxes individual alternative minimum tax rescinding a proposed repeal of the amt and instead increase exemption levels and phaseout thresholds is also on the table corporate alternative minimum tax so is rescinding a proposed repeal of the corporate amt repatriation another change could be to increase tax rates on us corporate profits held overseas to 14 percent for liquid assets and 7 percent for illiquid holdings up from 10 percent and 5 percent respectively,politicsNews,"December 1, 2017 ",1
383,Exclusive: Mideast nuclear plan backers bragged of support of top Trump aide Flynn,backers of a usrussian plan to build nuclear reactors across the middle east bragged after the us election they had backing from donald trumps national security adviser michael flynn for a project that required lifting sanctions on russia documents reviewed show the documents which have not previously been made public reveal new aspects of the plan including the proposed involvement of a russian company currently under us sanctions to manufacture nuclear equipment that company major engineering and construction firm omz oao declined to comment the documents do not show whether flynn a retired army lieutenant general took concrete steps to push the proposal with trump and his aides but they do show that washingtonbased nuclear power consultancy acu strategic partners believed that both flynn who had worked as an adviser to the firm as late as mid2016 and trump were firmly in its corner donald trumps election as president is a game changer because trumps highest foreign policy priority is to stabilize us relations with russia which are now at a historical lowpoint acus managing director alex copson wrote in a nov 16 2016 email to potential business partners eight days after the election white house officials did not immediately respond to an email seeking comment acu declined comment and also declined to make copson available for an interview previously they a congressional committee that they had not had any dealings with flynn since may 2016 before trump became the republican partys presidential candidate flynns lawyer robert kelner did not respond to a request for comment flynn pleaded guilty on friday to lying to the fbi about a discussion with the former russian ambassador to washington sergey kislyak in late december 2016 regarding sanctions the documents also show that acu proposed ending ukraines opposition to lifting sanctions on russia giving a ukrainian company a 45 billion contract to provide turbine generators for reactors to be built in saudi arabia and other mideast nations the contract to stateowned turboatom and loans to ukraine from gulf arab states would require ukraine to support lifting us and eu sanctions on russia copson wrote in the nov 16 email a turboatom spokeswoman she did not have an immediate comment on the matter the email was titled trumpputin me marshall plan concept me stands for middle east the title evoking the postworld war two plan to rebuild western european economies reflected the hopes of the plans backers that trump and russian president vladimir putin could cooperate on a project that would boost middle east economies the email can be seen here tmsnrtrs2aldocy the acu documents reviewed include emails business presentations and financial estimates and date from late autumn 2016 as part of their investigation into the trump election campaigns ties to russia special counsel robert mueller and democrats on the house of representatives oversight committee are probing whether flynn promoted the middle east nuclear power project as national security adviser in trumps white house flynn resigned after just 24 days as national security adviser after it became known he had lied to vice president mike pence telling him he had not discussed us sanctions on russia with kislyak in late december in response to questions about the emails and documents acu referred to letters written in june and september acu scientist thomas cochran to the house oversight committee in those letters cochran had laid out the projects strategy describing a readytogo consortium that included french russian israeli and ukrainian interests without naming specific companies representative elijah cummings the committees top democrat the panels republican chairman trey gowdy has for months rejected democrats requests to ask the white house for documents pertaining to the acu proposal gowdy has blocked all efforts to allow committee members to vote on issuing subpoenas cummings gowdy did not respond to requests for comment the acus nuclear reactor plan aimed to provide washingtons middle east allies with nuclear power in a way that didnt risk nuclear weapons proliferation and also helped counter iranian influence improve dismal usrussian relations and revive the moribund us nuclear industry to the documents seen the wall street journal and the washington post this week that flynn pushed a version of the nuclear project within the white house instructing his staff to rework a memo written a former business associate into policy for trump to sign two us officials familiar with the issue the policy document flynn prepared for trumps approval proposed working with russia on a nuclear reactor project but did not specifically mention acu the officials who spoke on condition of anonymity they did not know if trump had the memo or acted upon it on nov 18 2016 10 days after trump won the presidential election acus copson received an email from nuclear nonproliferation expert reuben sorensen saying that he had updated flynn on the nuclear projects status sorensens role in the project was not clear from the emails flynn is getting closer to being named national security advisor expect an announcement soon this is a big win for the acu project sorensen wrote spoke with him backchannels earlier this week he has always believed in the vision of the acu effort we need to let him get settled into the new position but update him shortly thereafter sorensen added the email can be seen here tmsnrtrs2ztqxcz could not independently confirm a briefing took place sorensen did not reply to an email seeking comment on nov 30 2016 copson briefed us representative ed royce republican chairman of the house foreign affairs committee on the nuclear project an email shows copson was joined jim hamel a senior official from curtisswright corp which has a nuclear division based in royces california district and was eager for a role in the multibillion dollar project in a followup email on dec 5 to a royce aide hamel wrote we hope that the chairman will followup on alexs suggestion to reach out to general flynn to discuss the project royces cory fritz confirmed the briefing to no action was ever taken the chairman or the committee he in an email hamel and curtisswright declined to comment flynn was an adviser to acu from april 2015 to june 2016 to amended financial disclosure forms he filed in august 2017 to the office of government ethics democrats on the house oversight committee say that when flynn applied last year to renew his government security clearance he failed to disclose a june 2015 trip he made to egypt and israel to promote the reactor project flynn has not commented on the trips,politicsNews,"December 1, 2017 ",1
384,"Factbox: Trump on Twitter (Dec 1) - Kate Steinle, Tax cuts, Rex Tillerson",the following statements were posted to the verified accounts of us president donald trump and the opinions expressed are his own has not edited the statements or confirmed their accuracy the kate steinle killer came back and back over the weakly protected obama border always committing crimes and being violent and yet this info was not used in court his exoneration is a complete travesty of justice build the wall 0603 est the jury was not the killer of kate was a 7 time felon the schumerpelosi democrats are so weak on crime that they will pay a big price in the 2018 and 2020 elections 0613 est republicans senators are working hard to pass the biggest tax cuts in the history of our country the bill is getting better and better this is a once in a generation chance obstructionist dems trying to block because they think it is too good and will not be given the credit 0621 est the media has been speculating that i fired rex tillerson or that he would be leaving soon fake news hes not leaving and while we disagree on certain subjects i call the final shots we work well together and america is highly respected againlink instagramcompbclcxdygqed 1508 est economists on the tax cuts and jobs act the enactment of a comprehensive overhaul complete with a lower corporate tax rate will ignite our economy with levels of growth not seen in generations 1649 est source link bitly2jbh4lu bitly2jpexyr,politicsNews,"December 1, 2017 ",1
385,Disputed CFPB acting director plans to seek preliminary injunction: filing,the disputed acting director of the consumer financial protection bureau in a court filing on friday that she plans to seek a preliminary injunction against rival acting director mick mulvaney and the trump administration dec 5 president donald trump named mulvaney the white house budget director as acting director of the cfpb on nov 24 following the departure of the director who had named the agencys deputy director leandra english to temporarily succeed him a federal judge this week refused to block trumps appointment of mulvaney to lead the consumer watchdog agency but english is continuing to pursue the issue and indicated in a court filing she would file a motion of preliminary injunction against mulvaney and the trump administration dec 5,politicsNews,"December 2, 2017 ",1
386,"Flynn, Kushner targeted several states in failed U.N. lobbying: diplomats",former us national security adviser michael flynn admitted on friday that he asked russia to delay a un vote seen as damaging to israel but diplomats it was not the only country he and presidential adviser jared kushner lobbied in the hours before the vote the 15member united nations security council on dec 23 flynn also phoned the un missions of uruguay and malaysia and kushner spoke with kim darroch the british ambassador to the united states to diplomats familiar with the conversations who spoke on condition of anonymity the lobbying took place before republican president donald trump who was known for his proisrael campaign rhetoric took office on jan 20 it failed with the security council adopting a resolution demanding an end to israeli settlement building on land palestinians want for an independent state the vote was 14 in favor and one abstention the united states the efforts made on israels behalf capped several days of unusual diplomacy in a surprise dec 21 move egypt had called for a vote the next day on the draft resolution prompting both trump and israel to urge washington to veto the text a senior israeli official that israeli officials contacted trumps transition team at a high level to ask for help after failing to persuade democratic president barack obamas administration to veto the draft un resolution to court documents made public on friday a member of trumps presidential transition team later identified sources as trumps soninlaw kushner flynn on dec 22 to contact officials from foreign governments including russia to convince them to delay the vote or veto the resolution flynn spoke with thenrussian ambassador to the united states sergei kislyak that day and again the following day to the court documents also on dec 22 trump discussed the resolution with egyptian president abdel fattah alsisi egypt withdrew the text from a council vote the same day the 1799 logan act bars unauthorized private us citizens which trump flynn and kushner all were at the time from negotiating with foreign governments however only two americans have ever been indicted for allegedly violating it in 1802 and 1852 and neither was convicted abbe lowell a lawyer for kushner did not respond to multiple requests for comment on friday about israel or other issues a second goround after egypt withdrew the resolution its cosponsors new zealand malaysia venezuela and senegal put it forward again for a dec 23 vote in washington kushner was in contact with britains darroch and flynn spoke with kislyak lobbying to delay the vote or veto the resolution a resolution needs nine votes in favor and no vetoes the councils five permanent members china britain france russia and the united states to be adopted russian un ambassador vitaly churkin who died in february signaled to colleagues behind closed doors on dec 23 that he was unhappy with the haste with which the draft resolution was being put to a vote but he did not ask for the vote to be delayed diplomats flynn also tried to speak to malaysian un ambassador ramlan bin ibrahim but ibrahim did not take the call he also called the uruguayan un mission eventually getting through to deputy ambassador luis bermudez who was the charge daffaires minutes before the vote,politicsNews,"December 2, 2017 ",1
387,Representative Conyers' future plans to be discussed in 'next day or so': attorney,the question of whether us representative john conyers may resign in the face of sexual harassment allegations will be addressed in the next day or so an attorney for the congressman on friday we will make another announcement in the coming days as to whether the congressman will continue or whether he will step aside but that decision is not being made today attorney arnold reed reporters outside conyers home as he discussed the allegations conyers who is facing an investigation the house ethics committee is one of numerous prominent men in us politics media and entertainment who have been accused in recent months of sexual harassment and misconduct others include former hollywood executive harvey weinstein democratic senator al franken and republican senate candidate roy moore conyers has acknowledged settling with one former staffer over her claims of harassment but he has denied wrongdoing he has relinquished his post as the senior democrat on the house judiciary committee and has he will cooperate with the ethics probe representative nancy pelosi the leading democrat in the house of representatives and her top deputies on thursday had called on conyers to step aside house speaker paul ryan the topranking republican in congress also conyers should resign reed he had spoken with conyers about his future before the congressman went into the hospital on wednesday after experiencing dizziness shortness of breath and lightheadedness but that conyers had not reached a definitive decision no decision has been made at this juncture reed as you know his health is not the best he we will meet in the next couple days if he gets stronger which i anticipate he will so that we can discuss these issues,politicsNews,"December 1, 2017 ",1
388,Senate intel panel's top Democrat: Lawmakers will want talk to Kushner again,the senate intelligence panels top democrat on friday lawmakers will want to again interview us president donald trumps soninlaw turned white house adviser jared kushner in the wake of former adviser michael flynns guilty plea as part of the us special counsels investigation there are a number like mr kushner and others that were going to want to invite back senator mark warner reporters he declined to say whether that would include us vice president mike pence he added that he remained confident in the panels republican chairman richard burr burr in a new york times report on thursday trump had him that he was eager to see the committees probe end,politicsNews,"December 1, 2017 ",1
389,Ex-U.S. NSA employee pleads guilty to taking classified documents,a former us national security agency employee pleaded guilty on friday to illegally taking classified information outside the spy agency that an intelligence official was later stolen from his home computer russian hackers nghia hoang pho who worked in the nsas elite hacking unit retained us government documents containing topsecret national defense information between 2010 and march 2015 the justice department pho a 67yearold us citizen born in vietnam faces up to 10 years in prison he is not being held authorities as he awaits his sentencing which is scheduled for april 6 2018 in us district court in baltimore a us intelligence official speaking on the condition of anonymity pho was the same nsa employee who had been identified in media reports for using kaspersky lab antivirus software on his home computer some us officials have software from the moscowbased company allowed russian intelligence agencies to pilfer sensitive secrets from the united states through phos computer the department of homeland security in september ordered federal agencies to start removing kaspersky software from their computers us officials have the firm either has ties to russian intelligence or is forced to share information held on its servers with russian officials kaspersky has repeatedly denied the allegations but acknowledged its software in 2014 took nsa code for a hacking tool from a customers computer before its chief executive eugene kaspersky ordered the code destroyed the court documents do not appear to make mention of russian intelligence agencies or kaspersky lab the connection was first the new york times the intelligence official declined to comment on whether pho knew the software he was using at home was vulnerable pho is at least the third nsa employee or contractor to be charged within the past two years on counts of improperly taking classified information from the agency breaches that have prompted criticism of the secretive nsa a federal grand jury indicted former nsa contractor harold martin in february on charges alleging he spent up to 20 years stealing up to 50 terabytes of highly sensitive government material from the us intelligence community which were hoarded at his home in june another nsa contractor reality winner 25 was charged with leaking classified material about russian interference in the 2016 us presidential election to a news outlet she pleaded not guilty and in 2013 former contractor edward snowden pilfered secrets about nsas surveillance programs and shared them with journalists he now lives in moscow pho of ellicott city maryland took both physical and digital documents that contained highly classified information of the united states including information labeled as top secret to court records unsealed friday he was aware the documents contained sensitive information and kept them at his residence in maryland the records asked for comment phos attorney robert bonsib any conversations regarding this case will be made in the courtroom during the sentencing he declined to comment further officials at the nsa and other us intelligence agencies did not immediately respond to requests for comment the nsa whose main mission is gathering and analyzing foreign communications for potential security threats is based at fort meade maryland,politicsNews,"December 1, 2017 ",1
390,"Kushner, former Trump adviser McFarland spoke with Flynn about Russia contacts: CNN",president donald trumps soninlaw jared kushner and former adviser kt mcfarland were the trump transition officials who spoke to former us national security adviser michael flynn about his contacts with russian officials cnn friday mcfarland went on to serve in the trump white house and has been nominated to be the us ambassador to singapore cnn also she met with investigators for special counsel robert mueller who is looking at contacts between russians and the trump administration,politicsNews,"December 1, 2017 ",1
391,U.S. states gird for fight as Trump targets consumer finance watchdog,pennsylvanias attorney general is leading the charge among his democratic peers preparing to shore up protections for borrowers and savers while president donald trump follows through on a pledge to defang a powerful consumer finance watchdog since he was sworn in january democrat josh shapiro has built up his own consumer finance unit in preparation for when republican trumps officials take over the consumer financial protection bureau cfpb the unit is staffed with more than a dozen people and led a former senior cfpb attorney shapiro and this team have already filed cases against navient navio a student loan servicer which is accused of deceiving borrowers in order to drive up profits and are leading a 48state investigation into hacking at equifax efxn a consumer credit bureau were demonstrating a capacity to handle these big complex consumer financial protection cases shapiro adding that attorneys general from both parties have asked about how they can mimic our efforts navient has it operates within federal laws and rules on student loans and has contested similar charges brought the cfpb in court an equifax spokesperson the company cannot comment on pending litigation but we remain focused on helping our customers as well as their employees and consumers to navigate this situation shapiro expects his case load will grow particularly now that trump has installed his budget director and fierce cfpb critic mick mulvaney as temporary chief of the agency the press office at the office of management and budget which is currently handling public relations for cfpb it was too early to comment on democratic attorneys plans however of course we will carry out what we are statutorily obliged to enforce john czwartacki created in the wake of the 20072009 financial crisis to crack down on predatory financial practices the cfbp has long been criticized republicans including trump who say it is far too powerful and burdens lenders with red tape shapiro is part of a group of democratic attorneys general from powerful and large states such as california and new york who disagree with trumps call for financial deregulation since trumps inauguration in january those top law enforcement officials have sued the administration at least 25 times over its crackdown on immigration and dismantling of regulations across a range of areas from energy to education when it comes to financial consumer protection state attorneys general wield an additional potentially powerful weapon a littleknown provision of the 2010 doddfrank law which created the cfpb gives them the authority to enforce the agencys rules and its broad ban on unfair deceptive and abusive practices beyond state lines states have rarely used those provisions while richard cordray appointed president barack obama and known for aggressively pursuing financial firms was in charge of the watchdog but with his departure last week mulvaney freezing new rulemakings and hiring and a permanent successor expected to loosen the watchdogs regulation and enforcement top attorneys in states such as pennsylvania and california say they are preparing to get more active if we have to do this with just states that makes it more difficult but that doesnt make it impossible california attorney general xavier becerra a democrat one difficulty for states wanting to pursue federal enforcement cases and go after financial firms across state lines is that law they must notify the cfpb ori lev consumer financial services partner at law firm mayer brown if they proceed without the cfpb blessing or if the agency changes its mind about a case then the agency could challenge them in federal court and they would most likely have to defer to the cfpb c boyden gray a founding partner of boyden gray associates who works with the conservative federalist society on tracking regulation still attorneys general have jurisdiction to sue institutions operating in their states under state consumer protection laws and they could join forces to pursue cases nationally attorneys general contacted and the democratic attorneys general association representing 22 officials or nearly half the top state attorneys in the country they were prepared to take on more cases washington attorney general bob ferguson his offices consumer finance division now had 27 attorneys compared with 11 four years ago consequently we are well positioned to use all the tools available to us to protect washingtonians if a new leader of the cfpb does not share director cordrays vigor for protecting consumers the democrat before the consumer watchdog was created states often took the lead in cases involving consumer lenders as ohios attorney general cordray for example led the investigation of financial firms which precipitated the financial crisis winning more than 2 billion in settlements for the state and its pension funds consumer advocacy groups have generally applauded the work of both the cfpb and the states on consumer protections but some republican attorneys general have sided with trump on the need to rein in the federal watchdog in a nov 27 letter to trump republican attorneys from west virginia texas alabama arkansas and oklahoma mulvaney would help curb the cfpbs practice of overreaching regulation that harms the interests of consumers and small financial institutions anticipating more state activity maria earley partner at the law firm reed smith has been advising clients facing cfpb charges against stalling in hopes the watchdog will become more lenient under trump you may want to litigate to run out the clock but youre going to have six seven eight states who will start looking into you earley adding she has settled three cfpb cases for clients since trump took office could not independently verify this number michelle rogers a partner with buckley sandler wall street may end up with increased regulatory complexity rather than relief as the state attorneys step in they are more nimble than a big federal agency they have their own staff and their own agenda and they can send out a subpoena on a whim on a broader set of issues she this story corrects 18th paragraph to attribute idea to c boyden gray instead of ori lev,politicsNews,"December 1, 2017 ",1
